,idx,answer,predict,acc,dataset
8859,1225-history-of-Kazakhstan,D,A,0,Kazakhstan
8860,1226-history-of-Kazakhstan,C,C,1,Kazakhstan
8861,1227-history-of-Kazakhstan,A,D,0,Kazakhstan
8862,1228-history-of-Kazakhstan,A,C,0,Kazakhstan
8863,1229-history-of-Kazakhstan,A,A,1,Kazakhstan
8864,1230-history-of-Kazakhstan,C,C,1,Kazakhstan
8865,1231-history-of-Kazakhstan,B,A,0,Kazakhstan
8866,1232-history-of-Kazakhstan,E,C,0,Kazakhstan
8867,1233-history-of-Kazakhstan,B,D,0,Kazakhstan
8868,1234-history-of-Kazakhstan,D,D,1,Kazakhstan
8869,1235-history-of-Kazakhstan,B,A,0,Kazakhstan
8870,1236-history-of-Kazakhstan,D,D,1,Kazakhstan
8871,1237-history-of-Kazakhstan,C,C,1,Kazakhstan
8872,1238-history-of-Kazakhstan,B,C,0,Kazakhstan
8873,1239-history-of-Kazakhstan,A,C,0,Kazakhstan
8874,1240-history-of-Kazakhstan,D,D,1,Kazakhstan
8875,1241-history-of-Kazakhstan,B,C,0,Kazakhstan
8876,1242-history-of-Kazakhstan,C,D,0,Kazakhstan
8877,1243-history-of-Kazakhstan,E,D,0,Kazakhstan
8878,1244-history-of-Kazakhstan,C,D,0,Kazakhstan
8879,1245-history-of-Kazakhstan,C,D,0,Kazakhstan
8880,1246-history-of-Kazakhstan,D,D,1,Kazakhstan
8881,1247-history-of-Kazakhstan,D,C,0,Kazakhstan
8882,1248-history-of-Kazakhstan,D,D,1,Kazakhstan
8883,1249-history-of-Kazakhstan,C,D,0,Kazakhstan
8884,1250-history-of-Kazakhstan,D,D,1,Kazakhstan
8885,1251-history-of-Kazakhstan,C,D,0,Kazakhstan
8886,1252-history-of-Kazakhstan,C,C,1,Kazakhstan
8887,1253-history-of-Kazakhstan,D,C,0,Kazakhstan
8888,1254-history-of-Kazakhstan,E,C,0,Kazakhstan
8889,1255-history-of-Kazakhstan,A,A,1,Kazakhstan
8890,1256-history-of-Kazakhstan,E,A,0,Kazakhstan
8891,1257-history-of-Kazakhstan,E,D,0,Kazakhstan
8892,1258-history-of-Kazakhstan,B,D,0,Kazakhstan
8893,1259-history-of-Kazakhstan,D,C,0,Kazakhstan
8894,1260-history-of-Kazakhstan,E,D,0,Kazakhstan
8895,1261-history-of-Kazakhstan,A,D,0,Kazakhstan
8896,1262-history-of-Kazakhstan,C,A,0,Kazakhstan
8897,1263-history-of-Kazakhstan,D,C,0,Kazakhstan
8898,1264-history-of-Kazakhstan,E,D,0,Kazakhstan
8899,1265-history-of-Kazakhstan,B,A,0,Kazakhstan
8900,1266-history-of-Kazakhstan,B,C,0,Kazakhstan
8901,1267-history-of-Kazakhstan,E,D,0,Kazakhstan
8902,1268-history-of-Kazakhstan,B,C,0,Kazakhstan
8903,1269-history-of-Kazakhstan,C,D,0,Kazakhstan
8904,1270-history-of-Kazakhstan,E,D,0,Kazakhstan
8905,1271-history-of-Kazakhstan,C,C,1,Kazakhstan
8906,1272-history-of-Kazakhstan,B,C,0,Kazakhstan
8907,1273-history-of-Kazakhstan,A,C,0,Kazakhstan
8908,1274-history-of-Kazakhstan,D,D,1,Kazakhstan
8909,1275-history-of-Kazakhstan,B,D,0,Kazakhstan
8910,1276-history-of-Kazakhstan,B,D,0,Kazakhstan
8911,1277-history-of-Kazakhstan,D,A,0,Kazakhstan
8912,1278-history-of-Kazakhstan,B,C,0,Kazakhstan
8913,1279-history-of-Kazakhstan,C,D,0,Kazakhstan
8914,1280-history-of-Kazakhstan,E,C,0,Kazakhstan
8915,1281-history-of-Kazakhstan,B,D,0,Kazakhstan
8916,1282-history-of-Kazakhstan,C,D,0,Kazakhstan
8917,1283-history-of-Kazakhstan,C,A,0,Kazakhstan
8918,1284-history-of-Kazakhstan,D,C,0,Kazakhstan
8919,1285-history-of-Kazakhstan,C,C,1,Kazakhstan
8920,1286-history-of-Kazakhstan,C,D,0,Kazakhstan
8921,1287-history-of-Kazakhstan,B,D,0,Kazakhstan
8922,1288-history-of-Kazakhstan,C,C,1,Kazakhstan
8923,1289-history-of-Kazakhstan,E,C,0,Kazakhstan
8924,1290-history-of-Kazakhstan,E,C,0,Kazakhstan
8925,1291-history-of-Kazakhstan,B,D,0,Kazakhstan
8926,1292-history-of-Kazakhstan,E,C,0,Kazakhstan
8927,1293-history-of-Kazakhstan,E,D,0,Kazakhstan
8928,1294-history-of-Kazakhstan,B,D,0,Kazakhstan
8929,1295-history-of-Kazakhstan,D,D,1,Kazakhstan
8930,1296-history-of-Kazakhstan,A,C,0,Kazakhstan
8931,1297-history-of-Kazakhstan,B,D,0,Kazakhstan
8932,1298-history-of-Kazakhstan,C,C,1,Kazakhstan
8933,1299-history-of-Kazakhstan,A,D,0,Kazakhstan
8934,1300-history-of-Kazakhstan,D,D,1,Kazakhstan
8935,1301-history-of-Kazakhstan,D,C,0,Kazakhstan
8936,1302-history-of-Kazakhstan,C,D,0,Kazakhstan
8937,1303-history-of-Kazakhstan,C,C,1,Kazakhstan
8938,1304-history-of-Kazakhstan,E,C,0,Kazakhstan
8939,1305-history-of-Kazakhstan,E,C,0,Kazakhstan
8940,1306-history-of-Kazakhstan,C,D,0,Kazakhstan
8941,1307-history-of-Kazakhstan,E,A,0,Kazakhstan
8942,1308-history-of-Kazakhstan,D,C,0,Kazakhstan
8943,1309-history-of-Kazakhstan,C,C,1,Kazakhstan
8944,1310-history-of-Kazakhstan,A,D,0,Kazakhstan
8945,1311-history-of-Kazakhstan,D,D,1,Kazakhstan
8946,1312-history-of-Kazakhstan,D,D,1,Kazakhstan
8947,1313-history-of-Kazakhstan,B,A,0,Kazakhstan
8948,1314-history-of-Kazakhstan,D,C,0,Kazakhstan
8949,1315-history-of-Kazakhstan,D,C,0,Kazakhstan
8950,1316-history-of-Kazakhstan,A,D,0,Kazakhstan
8951,1317-history-of-Kazakhstan,A,D,0,Kazakhstan
8952,1318-history-of-Kazakhstan,D,D,1,Kazakhstan
8953,1319-history-of-Kazakhstan,C,D,0,Kazakhstan
8954,1320-history-of-Kazakhstan,B,D,0,Kazakhstan
8955,1321-history-of-Kazakhstan,A,A,1,Kazakhstan
8956,1322-history-of-Kazakhstan,C,D,0,Kazakhstan
8957,1323-history-of-Kazakhstan,A,C,0,Kazakhstan
8958,1324-history-of-Kazakhstan,C,D,0,Kazakhstan
8959,1325-history-of-Kazakhstan,B,A,0,Kazakhstan
8960,1326-history-of-Kazakhstan,D,A,0,Kazakhstan
8961,1327-history-of-Kazakhstan,B,A,0,Kazakhstan
8962,1328-history-of-Kazakhstan,B,C,0,Kazakhstan
8963,1329-history-of-Kazakhstan,B,C,0,Kazakhstan
8964,1330-history-of-Kazakhstan,D,D,1,Kazakhstan
8965,1331-history-of-Kazakhstan,D,D,1,Kazakhstan
8966,1332-history-of-Kazakhstan,A,C,0,Kazakhstan
8967,1333-history-of-Kazakhstan,C,D,0,Kazakhstan
8968,1334-history-of-Kazakhstan,E,C,0,Kazakhstan
8969,1335-history-of-Kazakhstan,C,C,1,Kazakhstan
8970,1336-history-of-Kazakhstan,B,C,0,Kazakhstan
8971,1337-history-of-Kazakhstan,C,C,1,Kazakhstan
8972,1338-history-of-Kazakhstan,C,D,0,Kazakhstan
8973,1339-history-of-Kazakhstan,C,C,1,Kazakhstan
8974,1340-history-of-Kazakhstan,D,D,1,Kazakhstan
8975,1341-history-of-Kazakhstan,E,D,0,Kazakhstan
8976,1342-history-of-Kazakhstan,C,D,0,Kazakhstan
8977,1343-history-of-Kazakhstan,B,C,0,Kazakhstan
8978,1344-history-of-Kazakhstan,E,A,0,Kazakhstan
8979,1345-history-of-Kazakhstan,A,C,0,Kazakhstan
8980,1346-history-of-Kazakhstan,D,C,0,Kazakhstan
8981,1347-history-of-Kazakhstan,D,C,0,Kazakhstan
8982,1348-history-of-Kazakhstan,D,D,1,Kazakhstan
8983,1349-history-of-Kazakhstan,C,A,0,Kazakhstan
8984,1350-history-of-Kazakhstan,C,C,1,Kazakhstan
8985,1351-history-of-Kazakhstan,D,C,0,Kazakhstan
8986,1352-history-of-Kazakhstan,E,D,0,Kazakhstan
8987,1353-history-of-Kazakhstan,D,D,1,Kazakhstan
8988,1354-history-of-Kazakhstan,E,D,0,Kazakhstan
8989,1355-history-of-Kazakhstan,D,C,0,Kazakhstan
8990,1356-history-of-Kazakhstan,C,C,1,Kazakhstan
8991,1357-history-of-Kazakhstan,C,B,0,Kazakhstan
8992,1358-history-of-Kazakhstan,B,C,0,Kazakhstan
8993,1359-history-of-Kazakhstan,E,C,0,Kazakhstan
8994,1360-history-of-Kazakhstan,D,C,0,Kazakhstan
8995,1361-history-of-Kazakhstan,C,C,1,Kazakhstan
8996,1362-history-of-Kazakhstan,D,A,0,Kazakhstan
8997,1363-history-of-Kazakhstan,B,C,0,Kazakhstan
8998,1364-history-of-Kazakhstan,B,D,0,Kazakhstan
8999,1365-history-of-Kazakhstan,A,A,1,Kazakhstan
9000,1366-history-of-Kazakhstan,B,D,0,Kazakhstan
9001,1367-history-of-Kazakhstan,A,C,0,Kazakhstan
9002,1368-history-of-Kazakhstan,D,D,1,Kazakhstan
9003,1369-history-of-Kazakhstan,D,D,1,Kazakhstan
9004,1370-history-of-Kazakhstan,A,C,0,Kazakhstan
9005,1371-history-of-Kazakhstan,B,D,0,Kazakhstan
9006,1372-history-of-Kazakhstan,C,C,1,Kazakhstan
9007,1373-history-of-Kazakhstan,B,A,0,Kazakhstan
9008,1374-history-of-Kazakhstan,B,D,0,Kazakhstan
9009,1375-history-of-Kazakhstan,D,D,1,Kazakhstan
9010,1376-history-of-Kazakhstan,B,D,0,Kazakhstan
9011,1377-history-of-Kazakhstan,A,D,0,Kazakhstan
9012,1378-history-of-Kazakhstan,B,D,0,Kazakhstan
9013,1379-history-of-Kazakhstan,D,D,1,Kazakhstan
9014,1380-history-of-Kazakhstan,C,C,1,Kazakhstan
9015,1381-history-of-Kazakhstan,D,D,1,Kazakhstan
9016,1382-history-of-Kazakhstan,D,D,1,Kazakhstan
9017,1383-history-of-Kazakhstan,D,C,0,Kazakhstan
9018,1384-history-of-Kazakhstan,D,C,0,Kazakhstan
9019,1385-history-of-Kazakhstan,D,D,1,Kazakhstan
9020,1386-history-of-Kazakhstan,D,D,1,Kazakhstan
9021,1387-history-of-Kazakhstan,D,D,1,Kazakhstan
9022,1388-history-of-Kazakhstan,D,D,1,Kazakhstan
9023,1389-history-of-Kazakhstan,D,C,0,Kazakhstan
9024,1390-history-of-Kazakhstan,E,D,0,Kazakhstan
9025,1391-history-of-Kazakhstan,E,A,0,Kazakhstan
9026,1392-history-of-Kazakhstan,A,C,0,Kazakhstan
9027,1393-history-of-Kazakhstan,D,D,1,Kazakhstan
9028,1394-history-of-Kazakhstan,E,C,0,Kazakhstan
9029,1395-history-of-Kazakhstan,D,D,1,Kazakhstan
9030,1396-history-of-Kazakhstan,D,A,0,Kazakhstan
9031,1397-history-of-Kazakhstan,A,C,0,Kazakhstan
9032,1398-history-of-Kazakhstan,B,A,0,Kazakhstan
9033,1399-history-of-Kazakhstan,C,C,1,Kazakhstan
9034,1400-history-of-Kazakhstan,D,D,1,Kazakhstan
9035,1401-history-of-Kazakhstan,E,D,0,Kazakhstan
9036,1402-history-of-Kazakhstan,B,C,0,Kazakhstan
9037,1403-history-of-Kazakhstan,A,C,0,Kazakhstan
9038,1404-history-of-Kazakhstan,D,A,0,Kazakhstan
9039,1405-history-of-Kazakhstan,B,C,0,Kazakhstan
9040,1406-history-of-Kazakhstan,B,D,0,Kazakhstan
9041,1407-history-of-Kazakhstan,E,D,0,Kazakhstan
9042,1408-history-of-Kazakhstan,E,D,0,Kazakhstan
9043,1409-history-of-Kazakhstan,B,C,0,Kazakhstan
9044,1410-history-of-Kazakhstan,E,C,0,Kazakhstan
9045,1411-history-of-Kazakhstan,A,D,0,Kazakhstan
9046,1412-history-of-Kazakhstan,C,A,0,Kazakhstan
9047,1413-history-of-Kazakhstan,D,A,0,Kazakhstan
9048,1414-history-of-Kazakhstan,C,C,1,Kazakhstan
9049,1415-history-of-Kazakhstan,D,D,1,Kazakhstan
9050,1416-history-of-Kazakhstan,D,D,1,Kazakhstan
9051,1417-history-of-Kazakhstan,B,A,0,Kazakhstan
9052,1418-history-of-Kazakhstan,A,D,0,Kazakhstan
9053,1419-history-of-Kazakhstan,A,A,1,Kazakhstan
9054,1420-history-of-Kazakhstan,C,C,1,Kazakhstan
9055,1421-history-of-Kazakhstan,A,D,0,Kazakhstan
9056,1422-history-of-Kazakhstan,A,D,0,Kazakhstan
9057,1423-history-of-Kazakhstan,E,D,0,Kazakhstan
9058,1424-history-of-Kazakhstan,C,D,0,Kazakhstan
9059,1425-history-of-Kazakhstan,B,D,0,Kazakhstan
9060,1426-history-of-Kazakhstan,D,D,1,Kazakhstan
9061,1427-history-of-Kazakhstan,D,C,0,Kazakhstan
9062,1428-history-of-Kazakhstan,A,D,0,Kazakhstan
9063,1429-history-of-Kazakhstan,C,A,0,Kazakhstan
9064,1430-history-of-Kazakhstan,E,A,0,Kazakhstan
9065,1431-history-of-Kazakhstan,D,A,0,Kazakhstan
9066,1432-history-of-Kazakhstan,A,D,0,Kazakhstan
9067,1433-history-of-Kazakhstan,D,C,0,Kazakhstan
9068,1434-history-of-Kazakhstan,D,C,0,Kazakhstan
9069,1435-history-of-Kazakhstan,A,D,0,Kazakhstan
9070,1436-history-of-Kazakhstan,B,D,0,Kazakhstan
9071,1437-history-of-Kazakhstan,B,B,1,Kazakhstan
9072,1438-history-of-Kazakhstan,E,D,0,Kazakhstan
9073,1439-history-of-Kazakhstan,E,A,0,Kazakhstan
9074,1440-history-of-Kazakhstan,D,C,0,Kazakhstan
9075,1441-history-of-Kazakhstan,C,C,1,Kazakhstan
9076,1442-history-of-Kazakhstan,D,C,0,Kazakhstan
9077,1443-history-of-Kazakhstan,C,A,0,Kazakhstan
9078,1444-history-of-Kazakhstan,B,C,0,Kazakhstan
9079,1445-history-of-Kazakhstan,C,D,0,Kazakhstan
9080,1446-history-of-Kazakhstan,C,C,1,Kazakhstan
9081,1447-history-of-Kazakhstan,A,D,0,Kazakhstan
9082,1448-history-of-Kazakhstan,B,D,0,Kazakhstan
9083,1449-history-of-Kazakhstan,C,C,1,Kazakhstan
9084,1450-history-of-Kazakhstan,C,C,1,Kazakhstan
9085,1451-history-of-Kazakhstan,A,D,0,Kazakhstan
9086,1452-history-of-Kazakhstan,B,C,0,Kazakhstan
9087,1453-history-of-Kazakhstan,D,A,0,Kazakhstan
9088,1454-history-of-Kazakhstan,E,D,0,Kazakhstan
9089,1455-history-of-Kazakhstan,E,D,0,Kazakhstan
9090,1456-history-of-Kazakhstan,C,C,1,Kazakhstan
9091,1457-history-of-Kazakhstan,B,C,0,Kazakhstan
9092,1458-history-of-Kazakhstan,E,D,0,Kazakhstan
9093,1459-history-of-Kazakhstan,D,D,1,Kazakhstan
9094,1460-history-of-Kazakhstan,C,D,0,Kazakhstan
9095,1461-history-of-Kazakhstan,D,D,1,Kazakhstan
9096,1462-history-of-Kazakhstan,B,C,0,Kazakhstan
9097,1463-history-of-Kazakhstan,B,C,0,Kazakhstan
9098,1464-history-of-Kazakhstan,B,D,0,Kazakhstan
9099,1465-history-of-Kazakhstan,B,D,0,Kazakhstan
9100,1466-history-of-Kazakhstan,B,D,0,Kazakhstan
9101,1467-history-of-Kazakhstan,B,D,0,Kazakhstan
9102,1468-history-of-Kazakhstan,B,C,0,Kazakhstan
9103,1469-history-of-Kazakhstan,B,C,0,Kazakhstan
9104,1470-history-of-Kazakhstan,A,A,1,Kazakhstan
9105,1471-history-of-Kazakhstan,D,D,1,Kazakhstan
9106,1472-history-of-Kazakhstan,A,C,0,Kazakhstan
9107,1473-history-of-Kazakhstan,E,D,0,Kazakhstan
9108,1474-history-of-Kazakhstan,E,C,0,Kazakhstan
9109,1475-history-of-Kazakhstan,E,D,0,Kazakhstan
9110,1476-history-of-Kazakhstan,C,D,0,Kazakhstan
9111,1477-history-of-Kazakhstan,D,D,1,Kazakhstan
9112,1478-history-of-Kazakhstan,D,C,0,Kazakhstan
9113,1479-history-of-Kazakhstan,B,D,0,Kazakhstan
9114,1480-history-of-Kazakhstan,B,C,0,Kazakhstan
9115,1481-history-of-Kazakhstan,E,A,0,Kazakhstan
9116,1482-history-of-Kazakhstan,C,D,0,Kazakhstan
9117,1483-history-of-Kazakhstan,B,D,0,Kazakhstan
9118,1484-history-of-Kazakhstan,D,C,0,Kazakhstan
9119,1485-history-of-Kazakhstan,D,D,1,Kazakhstan
9120,1486-history-of-Kazakhstan,A,D,0,Kazakhstan
9121,1487-history-of-Kazakhstan,D,C,0,Kazakhstan
9122,1488-history-of-Kazakhstan,E,C,0,Kazakhstan
9123,1489-history-of-Kazakhstan,D,C,0,Kazakhstan
9124,1490-history-of-Kazakhstan,D,D,1,Kazakhstan
9125,1491-history-of-Kazakhstan,A,C,0,Kazakhstan
9126,1492-history-of-Kazakhstan,E,D,0,Kazakhstan
9127,1493-history-of-Kazakhstan,D,D,1,Kazakhstan
9128,1494-history-of-Kazakhstan,C,C,1,Kazakhstan
9129,1495-history-of-Kazakhstan,D,D,1,Kazakhstan
9130,1496-history-of-Kazakhstan,B,C,0,Kazakhstan
9131,1497-history-of-Kazakhstan,B,D,0,Kazakhstan
9132,1498-history-of-Kazakhstan,E,C,0,Kazakhstan
9133,1499-history-of-Kazakhstan,E,D,0,Kazakhstan
9134,1500-history-of-Kazakhstan,B,C,0,Kazakhstan
9135,1501-history-of-Kazakhstan,B,D,0,Kazakhstan
9136,1502-history-of-Kazakhstan,D,D,1,Kazakhstan
9137,1503-history-of-Kazakhstan,E,A,0,Kazakhstan
9138,1504-history-of-Kazakhstan,B,D,0,Kazakhstan
9139,1505-history-of-Kazakhstan,A,C,0,Kazakhstan
9140,1506-history-of-Kazakhstan,A,A,1,Kazakhstan
9141,1507-history-of-Kazakhstan,B,C,0,Kazakhstan
9142,1508-history-of-Kazakhstan,D,D,1,Kazakhstan
9143,1509-history-of-Kazakhstan,A,D,0,Kazakhstan
9144,1510-history-of-Kazakhstan,D,C,0,Kazakhstan
9145,1511-history-of-Kazakhstan,A,D,0,Kazakhstan
9146,1512-history-of-Kazakhstan,B,C,0,Kazakhstan
9147,1513-history-of-Kazakhstan,A,C,0,Kazakhstan
9148,1514-history-of-Kazakhstan,D,A,0,Kazakhstan
9149,1515-history-of-Kazakhstan,A,D,0,Kazakhstan
9150,1516-history-of-Kazakhstan,A,D,0,Kazakhstan
9151,1517-history-of-Kazakhstan,D,A,0,Kazakhstan
9152,1518-history-of-Kazakhstan,A,C,0,Kazakhstan
9153,1519-history-of-Kazakhstan,B,D,0,Kazakhstan
9154,1520-history-of-Kazakhstan,A,C,0,Kazakhstan
9155,1521-history-of-Kazakhstan,C,C,1,Kazakhstan
9156,1522-history-of-Kazakhstan,E,D,0,Kazakhstan
9157,1523-history-of-Kazakhstan,E,C,0,Kazakhstan
9158,1524-history-of-Kazakhstan,D,D,1,Kazakhstan
9159,1525-history-of-Kazakhstan,B,D,0,Kazakhstan
9160,1526-history-of-Kazakhstan,B,D,0,Kazakhstan
9161,1527-history-of-Kazakhstan,A,C,0,Kazakhstan
9162,1528-history-of-Kazakhstan,D,D,1,Kazakhstan
9163,1529-history-of-Kazakhstan,C,C,1,Kazakhstan
9164,1530-history-of-Kazakhstan,B,D,0,Kazakhstan
9165,1531-history-of-Kazakhstan,D,C,0,Kazakhstan
9166,1532-history-of-Kazakhstan,A,D,0,Kazakhstan
9167,1533-history-of-Kazakhstan,E,D,0,Kazakhstan
9168,1534-history-of-Kazakhstan,D,D,1,Kazakhstan
9169,1535-history-of-Kazakhstan,C,C,1,Kazakhstan
9170,1536-history-of-Kazakhstan,D,C,0,Kazakhstan
9171,1537-history-of-Kazakhstan,C,C,1,Kazakhstan
9172,1538-history-of-Kazakhstan,A,D,0,Kazakhstan
9173,1539-history-of-Kazakhstan,B,C,0,Kazakhstan
9174,1540-history-of-Kazakhstan,D,D,1,Kazakhstan
9175,1541-history-of-Kazakhstan,D,D,1,Kazakhstan
9176,1542-history-of-Kazakhstan,E,D,0,Kazakhstan
9177,1543-history-of-Kazakhstan,E,D,0,Kazakhstan
9178,1544-history-of-Kazakhstan,B,C,0,Kazakhstan
9179,1545-history-of-Kazakhstan,B,D,0,Kazakhstan
9180,1546-history-of-Kazakhstan,A,C,0,Kazakhstan
9181,1547-history-of-Kazakhstan,A,A,1,Kazakhstan
9182,1548-history-of-Kazakhstan,E,C,0,Kazakhstan
9183,1549-history-of-Kazakhstan,C,D,0,Kazakhstan
9184,1550-history-of-Kazakhstan,D,D,1,Kazakhstan
9185,1551-history-of-Kazakhstan,E,D,0,Kazakhstan
9186,1552-history-of-Kazakhstan,B,D,0,Kazakhstan
9187,1553-history-of-Kazakhstan,E,A,0,Kazakhstan
9188,1554-history-of-Kazakhstan,D,D,1,Kazakhstan
9189,1555-history-of-Kazakhstan,E,C,0,Kazakhstan
9190,1556-history-of-Kazakhstan,C,C,1,Kazakhstan
9191,1557-history-of-Kazakhstan,D,D,1,Kazakhstan
9192,1558-history-of-Kazakhstan,D,D,1,Kazakhstan
9193,1559-history-of-Kazakhstan,E,D,0,Kazakhstan
9194,1560-history-of-Kazakhstan,A,A,1,Kazakhstan
9195,1561-history-of-Kazakhstan,B,A,0,Kazakhstan
9196,1562-history-of-Kazakhstan,A,D,0,Kazakhstan
9197,1563-history-of-Kazakhstan,A,C,0,Kazakhstan
9198,1564-history-of-Kazakhstan,A,D,0,Kazakhstan
9199,1565-history-of-Kazakhstan,E,C,0,Kazakhstan
9200,1566-history-of-Kazakhstan,E,C,0,Kazakhstan
9201,1567-history-of-Kazakhstan,E,C,0,Kazakhstan
9202,1568-history-of-Kazakhstan,D,D,1,Kazakhstan
9203,1569-history-of-Kazakhstan,B,C,0,Kazakhstan
9204,1570-history-of-Kazakhstan,A,D,0,Kazakhstan
9205,1571-history-of-Kazakhstan,A,D,0,Kazakhstan
9206,1572-history-of-Kazakhstan,E,C,0,Kazakhstan
9207,1573-history-of-Kazakhstan,E,D,0,Kazakhstan
9208,1574-history-of-Kazakhstan,E,C,0,Kazakhstan
9209,1575-history-of-Kazakhstan,B,D,0,Kazakhstan
9210,1576-history-of-Kazakhstan,D,C,0,Kazakhstan
9211,1577-history-of-Kazakhstan,A,D,0,Kazakhstan
9212,1578-history-of-Kazakhstan,C,D,0,Kazakhstan
9213,1579-history-of-Kazakhstan,E,C,0,Kazakhstan
9214,1580-history-of-Kazakhstan,D,D,1,Kazakhstan
9215,1581-history-of-Kazakhstan,A,C,0,Kazakhstan
9216,1582-history-of-Kazakhstan,D,D,1,Kazakhstan
9217,1583-history-of-Kazakhstan,C,A,0,Kazakhstan
9218,1584-history-of-Kazakhstan,D,D,1,Kazakhstan
9219,1585-history-of-Kazakhstan,A,C,0,Kazakhstan
9220,1586-history-of-Kazakhstan,C,D,0,Kazakhstan
9221,1587-history-of-Kazakhstan,B,C,0,Kazakhstan
9222,1588-history-of-Kazakhstan,B,D,0,Kazakhstan
9223,1589-history-of-Kazakhstan,B,D,0,Kazakhstan
9224,1590-history-of-Kazakhstan,D,D,1,Kazakhstan
9225,1591-history-of-Kazakhstan,B,A,0,Kazakhstan
9226,1592-history-of-Kazakhstan,E,A,0,Kazakhstan
9227,1593-history-of-Kazakhstan,A,D,0,Kazakhstan
9228,1594-history-of-Kazakhstan,B,D,0,Kazakhstan
9229,1595-history-of-Kazakhstan,A,A,1,Kazakhstan
9230,1596-history-of-Kazakhstan,C,D,0,Kazakhstan
9231,1597-history-of-Kazakhstan,B,A,0,Kazakhstan
9232,1598-history-of-Kazakhstan,C,D,0,Kazakhstan
9233,1599-history-of-Kazakhstan,D,D,1,Kazakhstan
9234,1600-history-of-Kazakhstan,A,D,0,Kazakhstan
9235,1601-history-of-Kazakhstan,D,D,1,Kazakhstan
9236,1602-history-of-Kazakhstan,B,C,0,Kazakhstan
9237,1603-history-of-Kazakhstan,D,C,0,Kazakhstan
9238,1604-history-of-Kazakhstan,C,C,1,Kazakhstan
9239,1605-history-of-Kazakhstan,E,C,0,Kazakhstan
9240,1606-history-of-Kazakhstan,C,C,1,Kazakhstan
9241,1607-history-of-Kazakhstan,B,C,0,Kazakhstan
9242,1608-history-of-Kazakhstan,C,A,0,Kazakhstan
9243,1609-history-of-Kazakhstan,C,D,0,Kazakhstan
9244,1610-history-of-Kazakhstan,D,D,1,Kazakhstan
9245,1611-history-of-Kazakhstan,A,D,0,Kazakhstan
9246,1612-history-of-Kazakhstan,D,D,1,Kazakhstan
9247,1613-history-of-Kazakhstan,C,D,0,Kazakhstan
9248,1614-history-of-Kazakhstan,A,D,0,Kazakhstan
9249,1615-history-of-Kazakhstan,A,D,0,Kazakhstan
9250,1616-history-of-Kazakhstan,D,A,0,Kazakhstan
9251,1617-history-of-Kazakhstan,B,D,0,Kazakhstan
9252,1618-history-of-Kazakhstan,D,A,0,Kazakhstan
9253,1619-history-of-Kazakhstan,C,D,0,Kazakhstan
9254,1620-history-of-Kazakhstan,D,A,0,Kazakhstan
9255,1621-history-of-Kazakhstan,D,D,1,Kazakhstan
9256,1622-history-of-Kazakhstan,A,D,0,Kazakhstan
9257,1623-history-of-Kazakhstan,E,D,0,Kazakhstan
9258,1624-history-of-Kazakhstan,B,C,0,Kazakhstan
9259,1625-history-of-Kazakhstan,C,C,1,Kazakhstan
9260,1626-history-of-Kazakhstan,E,A,0,Kazakhstan
9261,1627-history-of-Kazakhstan,B,D,0,Kazakhstan
9262,1628-history-of-Kazakhstan,A,C,0,Kazakhstan
9263,1629-history-of-Kazakhstan,E,C,0,Kazakhstan
9264,1630-history-of-Kazakhstan,D,D,1,Kazakhstan
9265,1631-history-of-Kazakhstan,C,A,0,Kazakhstan
9266,1632-history-of-Kazakhstan,E,C,0,Kazakhstan
9267,1633-history-of-Kazakhstan,B,D,0,Kazakhstan
9268,1634-history-of-Kazakhstan,D,C,0,Kazakhstan
9269,1635-history-of-Kazakhstan,E,D,0,Kazakhstan
9270,1636-history-of-Kazakhstan,C,D,0,Kazakhstan
9271,1637-history-of-Kazakhstan,B,D,0,Kazakhstan
9272,1638-history-of-Kazakhstan,A,D,0,Kazakhstan
9273,1639-history-of-Kazakhstan,C,A,0,Kazakhstan
9274,1640-history-of-Kazakhstan,A,C,0,Kazakhstan
9275,1641-history-of-Kazakhstan,E,D,0,Kazakhstan
9276,1642-history-of-Kazakhstan,B,D,0,Kazakhstan
9277,1643-history-of-Kazakhstan,D,A,0,Kazakhstan
9278,1644-history-of-Kazakhstan,E,C,0,Kazakhstan
9279,1645-history-of-Kazakhstan,D,D,1,Kazakhstan
9280,1646-history-of-Kazakhstan,D,C,0,Kazakhstan
9281,1647-history-of-Kazakhstan,D,C,0,Kazakhstan
9282,1648-history-of-Kazakhstan,A,D,0,Kazakhstan
9283,1649-history-of-Kazakhstan,B,C,0,Kazakhstan
9284,1650-history-of-Kazakhstan,C,C,1,Kazakhstan
9285,1651-history-of-Kazakhstan,D,D,1,Kazakhstan
9286,1652-history-of-Kazakhstan,E,A,0,Kazakhstan
9287,1653-history-of-Kazakhstan,E,C,0,Kazakhstan
9288,1654-history-of-Kazakhstan,C,C,1,Kazakhstan
9289,1655-history-of-Kazakhstan,B,D,0,Kazakhstan
9290,1656-history-of-Kazakhstan,E,C,0,Kazakhstan
9291,1657-history-of-Kazakhstan,D,A,0,Kazakhstan
9292,1658-history-of-Kazakhstan,A,B,0,Kazakhstan
9293,1659-history-of-Kazakhstan,D,A,0,Kazakhstan
9294,1660-history-of-Kazakhstan,C,D,0,Kazakhstan
